player_id,player_name,team_id,elo,last_updated,position
149299,Zach Pfeffer,39833,1276.8415479556152,2015-03-07,M
213,Conor Casey,39833,1320.0945977940166,2015-03-07,F
791799,John McCarthy,39833,1713.3291152715633,2015-03-07,"position    G
position    G
Name: 0, dtype: object"
757928,Richie Marquez,39833,1429.0269524789437,2015-03-07,D
184789,Fabinho,39833,1454.932315738232,2015-03-07,D
48866,Michael Lahoud,39833,1324.3905201307714,2015-03-07,M
801458,Clint Irwin,2510,1455.99272938746,2015-03-07,G
48854,Bobby Burling,2510,1375.316382977048,2015-03-07,D
791351,Axel Sjöberg,2510,1414.8872241867573,2015-03-07,D
48923,Michael Harrington,2510,1326.7854993856338,2015-03-07,D
314046,Dillon Serna,2510,1297.2340426684991,2015-03-07,D
22622,Marcelo Sarvas,2510,1388.2524548685317,2015-03-07,M
249041,Lucas Pittinari,2510,1329.1667225798196,2015-03-07,M
11474,Vicente Sánchez,2510,1324.011889292229,2015-03-07,F
13870,Gabriel Torres,2510,1319.5801110612065,2015-03-07,F
791800,Dominique Badji,2510,1615.7383482491566,2015-03-07,"position    F
position    F
Name: 14, dtype: object"
314028,Dillon Powers,2510,1396.394721335134,2015-03-07,D
314056,Shane O'Neill,2510,1455.8478919378822,2015-03-07,D
314050,Deshorn Brown,2510,1276.197023102295,2015-03-07,F
539358,John Berner,2510,1300.0,2015-03-07,
48567,Marc Burch,2510,1403.1538352783186,2015-03-07,D
801456,Sam Cronin,2510,1444.8950095738617,2015-03-07,M
314006,Carlos Alvarez,2510,1299.4507159212242,2015-03-07,M
37520,David Ousted,22010,1534.6333289427953,2015-03-07,G
114920,Steven Beitashour,22010,1831.786039497982,2015-03-07,D
320209,Kendall Waston,22010,1466.1359809849853,2015-03-07,D
2580,Pa-Modou Kah,22010,1419.0330007091793,2015-03-07,D
48869,Jordan Harvey,22010,1795.0855578366677,2015-03-07,D
146950,Matías Laba,22010,1530.7541174538255,2015-03-07,M
156316,Russell Teibert,22010,1594.0778080556445,2015-03-07,M
1925,Mauro Rosales,22010,1355.3033550362477,2015-03-07,M
18670,Pedro Morales,22010,1395.032296602117,2015-03-07,M
314002,Kekuta Manneh,22010,1390.645201459833,2015-03-07,F
790149,Octavio Rivero,22010,1430.8280520736275,2015-03-07,F
149078,Gershon Koffie,22010,1462.3756839621456,2015-03-07,M
224542,Darren Mattocks,22010,1368.522560205559,2015-03-07,F
313996,Erik Hurtado,22010,1428.0472700060936,2015-03-07,F
122075,Paolo Tornaghi,22010,1300.284803070845,2015-03-07,G
790143,Diego Martin Rodriguez,22010,1306.3694635761944,2015-03-07,D
362042,Sam Adekugbe,22010,1409.276049591665,2015-03-07,"position    D
position    D
Name: 24, dtype: object"
149262,Nicolás Mezquida,22010,1498.1997012618688,2015-03-07,M
112659,Joe Bendik,7080,1377.2174656756813,2015-03-07,G
255655,Warren Creavalle,7080,1490.1845829113936,2015-03-07,M
9701,Steven Caldwell,7080,1319.5068453918843,2015-03-07,D
9088,Damien Perquis,7080,1465.5733244008914,2015-03-07,D
149306,Justin Morrow,7080,1688.8707166796178,2015-03-07,D
273031,Jonathan Osorio,7080,1637.2989354130964,2015-03-07,M
14954,Michael Bradley,7080,1581.8265449417922,2015-03-07,D
999,Benoit Cheyrou,7080,1462.853016926604,2015-03-07,M
27921,Sebastian Giovinco,7080,1766.605401822344,2015-03-07,F
801455,Jozy Altidore,7080,1708.9121309994382,2015-03-07,F
48815,Robbie Findley,7080,1328.6827800280846,2015-03-07,F
149302,Collen Warner,7080,1456.7170328628638,2015-03-07,M
558,Luke Moore,7080,1324.0456026306972,2015-03-07,F
109942,Chris Konopka,7080,1345.3133066375642,2015-03-07,G
540004,Nick Hagglund,7080,1716.4657881476392,2015-03-07,D
150030,Ashtone Morgan,7080,1421.4551349349638,2015-03-07,D
314048,Eriq Zavaleta,7080,1597.2780032572894,2015-03-07,D
155864,Jay Chapman,7080,1375.5661424828584,2015-03-07,M
38524,Chris Seitz,2512,1505.0659569651968,2015-03-08,G
48861,Atiba Harris,2512,1519.1754713738114,2015-03-08,D
111227,Zach Loyd,2512,1498.4012883933406,2015-03-08,D
224538,Matt Hedges,2512,1733.4771589148306,2015-03-08,D
149222,Moises Hernandez,2512,1359.4875652472056,2015-03-08,D
539392,Tesho Akindele,2512,1582.6138457722604,2015-03-08,F
546344,Victor Ulloa,2512,1493.614392235359,2015-03-08,M
42573,Mauro Díaz,2512,1636.4921552578664,2015-03-08,M
539390,Ryan Hollingshead,2512,1871.596190854029,2015-03-08,"position    D
position    M
Name: 7, dtype: object"
47032,Blas Pérez,2512,1338.8760716127956,2015-03-08,F
151561,Fabián Castillo,2512,1525.6480448183574,2015-03-08,F
791545,Michael Barrios,2512,1679.4585653440477,2015-03-08,M
6322,Michel,2512,1320.4752045433563,2015-03-08,M
1125090,Walker Zimmerman,2512,1825.1437183566948,2015-03-08,"position    D
position    D
Name: 22, dtype: object"
48836,Dan Kennedy,2512,1366.409442644422,2015-03-08,G
155950,Kellyn Acosta,2512,1769.8752987416624,2015-03-08,"position    M
position    M
Name: 6, dtype: object"
309264,Kyle Bekker,2512,1349.4295424142688,2015-03-08,M
133828,David Texeira,2512,1509.5474120056383,2015-03-08,F
149304,David Bingham,21825,1616.1141743649018,2015-03-08,G
26191,Marvell Wynne,21825,1400.6907897201963,2015-03-08,D
46923,Víctor Bernárdez,21825,1436.6302784942325,2015-03-08,D
59560,Paulo Renato,21825,1297.3955092450549,2015-03-08,D
133255,Shaun Francis,21825,1362.0549754694796,2015-03-08,D
48788,Sanna Nyassi,21825,1343.990606265994,2015-03-08,M
51656,Jean Baptiste Pierazzi,21825,1287.939983084412,2015-03-08,M
539892,JJ Koval,21825,1309.7877667002847,2015-03-08,M
48805,Shea Salinas,21825,1458.7255839078937,2015-03-08,M
974451,Matías Pérez García,21825,1417.141647479927,2015-03-08,M
48973,Chris Wondolowski,21825,1498.125038143112,2015-03-08,F
314626,Adam Jahn,21825,1414.761058259891,2015-03-08,F
790058,Fatai Alashe,21825,1433.4105780347072,2015-03-08,M
67436,Innocent Emeghara,21825,1285.3976363821848,2015-03-08,F
224674,Bryan Meredith,21825,1282.3803556079783,2015-03-08,G
539896,Tommy Thompson,21825,1488.6303592637523,2015-03-08,"position    D
position    D
Name: 35, dtype: object"
128207,Leandro Barrera,21825,1314.1218253600068,2015-03-08,M
224664,Cordell Cato,21825,1371.669598957102,2015-03-08,M
48990,Tyler Deric,2508,1479.7604601015814,2015-03-08,G
837688,Kofi Sarkodie,2508,1354.340382869599,2015-03-08,D
138313,Raúl Rodríguez,2508,1384.6856619922964,2015-03-08,D
15696,Jermaine Taylor,2508,1341.0921688379492,2015-03-08,D
2501,DaMarcus Beasley,2508,1468.9145517152615,2015-03-08,D
116293,Boniek García,2508,1479.4192196320123,2015-03-08,M
13480,Ricardo Clark,2508,1501.769989107103,2015-03-08,M
918378,Luis Garrido,2508,1325.178087196775,2015-03-08,M
48980,Brad Davis,2508,1376.8950119749177,2015-03-08,M
10021,Giles Barnes,2508,1343.1776505979135,2015-03-08,F
149252,Will Bruin,2508,1667.180236460393,2015-03-08,F
310660,Leonel Miranda,2508,1316.5331926026552,2015-03-08,M
48827,David Horst,2508,1413.512354252225,2015-03-08,D
224890,Chandler Hoffman,2508,1300.0,2015-03-08,
150047,Joe Willis,2508,1721.6347826969309,2015-03-08,G
48989,Corey Ashe,2508,1295.3292802851545,2015-03-08,D
790092,Rob Lovejoy,2508,1299.4900113749975,2015-03-08,M
790093,Zach Steinberger,2508,1299.77106439032,2015-03-08,F
109561,Steve Clark,2504,1853.8329207691004,2015-03-08,"position    G
position    G
Name: 0, dtype: object"
79669,Hernán Grana,2504,1424.9852525886274,2015-03-08,D
38608,Michael Parkhurst,2504,1782.791618942713,2015-03-08,D
11736,Emanuel Pogatetz,2504,1351.1452148375852,2015-03-08,D
801457,Waylon Francis,2504,1445.482565247427,2015-03-08,D
314104,Wil Trapp,2504,1780.8902806691056,2015-03-08,"position    M
position    M
Name: 28, dtype: object"
117245,Tony Tchani,2504,1451.827413662057,2015-03-08,M
224494,Ethan Finlay,2504,1722.5993683409718,2015-03-08,"position    M
position    M
Name: 11, dtype: object"
30019,Federico Higuaín,2504,1576.830310708326,2015-03-08,M
64386,Kristinn Steindorsson,2504,1306.2322866341035,2015-03-08,M
48978,Kei Kamara,2504,1731.838910103221,2015-03-08,"position    F
position    F
Name: 11, dtype: object"
149012,Héctor Jimenez,2504,1499.1461691720192,2015-03-08,"position    D
position    D
Name: 1, dtype: object"
224502,Ben Speas,2504,1289.0600098776242,2015-03-08,M
314098,Aaron Schoenfeld,2504,1341.1666610685756,2015-03-08,F
224518,Matt Lampson,2504,1376.5487747459613,2015-03-08,G
314042,Chris Klute,2504,1322.5104348718078,2015-03-08,D
48778,Tyson Wahl,2504,1352.9123608859554,2015-03-08,D
228720,Mohammed Saeid,2504,1377.9509630905695,2015-03-08,M
22177,Adam Kwarasey,22007,1442.4338378093803,2015-03-08,G
155727,Alvas Powell,22007,1671.7782147139126,2015-03-08,"position    D
position    D
Name: 31, dtype: object"
15181,Nat Borchers,22007,1475.5076485604425,2015-03-08,D
556,Liam Ridgewell,22007,1597.9552734588126,2015-03-08,D
48859,Jorge Villafaña,22007,1712.087883521593,2015-03-08,D
48951,Jack Jewsbury,22007,1364.7485011026552,2015-03-08,M
539878,George Fochive,22007,1411.565332390811,2015-03-08,M
790161,Dairon Asprilla,22007,1651.9185398254676,2015-03-08,F
149026,Darlington Nagbe,22007,1979.0143368743402,2015-03-08,"position    M
position    M
Name: 6, dtype: object"
48111,Rodney Wallace,22007,1608.49545915065,2015-03-08,M
73073,Fanendo Adi,22007,1514.758502427082,2015-03-08,F
38408,Gastón Fernández,22007,1337.24029174892,2015-03-08,M
249995,Maximiliano Urruti,22007,1659.195226513976,2015-03-08,F
149064,Michael Nanchoff,22007,1298.5501789580792,2015-03-08,M
48809,Andrew Weber,22007,1291.81560529642,2015-03-08,G
787524,Jeanderson Pereira,22007,1293.6343596749934,2015-03-08,D
34470,Norberto Paparatto,22007,1360.422630481486,2015-03-08,D
790163,Nick Besler,22007,1487.3840290075216,2015-03-08,M
48822,Nick Rimando,5133,1631.5437425129712,2015-03-08,G
48812,Tony Beltran,5133,1474.5209194901506,2015-03-08,D
48813,Jamison Olave,5133,1392.47116035423,2015-03-08,D
132965,Chris Schuler,5133,1303.6133208834174,2015-03-08,D
48890,Abdoulie Mansally,5133,1293.3066295594874,2015-03-08,D
48816,Javier Morales,5133,1453.8733413583377,2015-03-08,M
26195,Kyle Beckerman,5133,1578.4365240439429,2015-03-08,M
149301,Luis Gil,5133,1287.827885640118,2015-03-08,M
146431,Sebastián Jaime,5133,1303.7469560152545,2015-03-08,F
12505,Álvaro Saborío,5133,1349.0593180744731,2015-03-08,F
314094,Olmes García,5133,1294.802011164346,2015-03-08,F
539900,Luke Mulholland,5133,1515.7149553390032,2015-03-08,M
539918,Jordan Allen,5133,1340.5594129340725,2015-03-08,D
314102,Devon Sandoval,5133,1348.6239950684248,2015-03-08,F
318929,Jeff Attinella,5133,1468.7919613698202,2015-03-08,G
158783,Elias Vasquez,5133,1293.2806620872575,2015-03-08,D
224604,Aaron Maund,5133,1457.568567130331,2015-03-08,D
791806,Sebastián Saucedo,5133,1439.282277495086,2015-03-08,M
19682,Donovan Ricketts,52237,1339.6765604118036,2015-03-08,G
788195,Rafael Ramos,52237,1520.8222677199285,2015-03-08,D
27643,Aurelien Collin,52237,1579.1251214105123,2015-03-08,D
14386,Sebastian Hines,52237,1421.444488521799,2015-03-08,D
48963,Brek Shea,52237,1519.9752603892953,2015-03-08,D
110853,Amobi Okugo,52237,1313.9239031586417,2015-03-08,M
329589,Cristian Higuita,52237,1454.169514855122,2015-03-08,M
200804,Kevin Molino,52237,1601.9195956004855,2015-03-08,M
1770,Kaká,52237,1405.0645224004504,2015-03-08,M
10386,Lewis Neal,52237,1355.7204269399438,2015-03-08,M
285851,Carlos Rivas,52237,1400.33877463237,2015-03-08,F
796395,Bryan Róchez,52237,1282.1075652315951,2015-03-08,F
806275,Sean St. Ledger,52237,1335.2139804463195,2015-03-08,D
790182,Earl Edwards Jr.,52237,1324.6969618037567,2015-03-08,G
16791,Luke Boden,52237,1372.168647851004,2015-03-08,D
48955,Eric Avila,52237,1298.401675541403,2015-03-08,D
284217,Darwin Cerén,52237,1510.2568425349832,2015-03-08,M
223932,Tony Cascio,52237,1300.0,2015-03-08,
48908,Josh Saunders,187643,1460.0445816017177,2015-03-08,G
149123,Josh Williams,187643,1697.2800316167682,2015-03-08,D
48806,Jason Hernandez,187643,1476.530417250866,2015-03-08,D
48819,Chris Wingert,187643,1363.0828660921954,2015-03-08,D
149062,Jeb Brovsky,187643,1297.5249995724423,2015-03-08,D
48874,Mehdi Ballouchy,187643,1315.3026046743703,2015-03-08,M
33867,Andrew Jacobson,187643,1441.2534071272948,2015-03-08,M
48633,Mix Diskerud,187643,1326.0728940672095,2015-03-08,M
68842,Ned Grabavoy,187643,1353.0324076287288,2015-03-08,M
5121,David Villa,187643,1655.7380560883346,2015-03-08,F
27531,Adam Nemec,187643,1324.7168294521418,2015-03-08,F
790151,Khiry Shelton,187643,1666.618021656491,2015-03-08,F
224766,Sebastian Velasquez,187643,1307.9750029085071,2015-03-08,M
47723,Javier Calle,187643,1288.7475274155972,2015-03-08,M
790138,Akira Fitzgerald,187643,1300.0,2015-03-08,
111088,Kwame Watson-Siriboe,187643,1283.5343157321286,2015-03-08,D
790152,Kwadwo Poku,187643,1329.5192590072131,2015-03-08,M
539866,Patrick Mullins,187643,1443.0901591927438,2015-03-08,F
73421,Luis Marín,2509,1308.1001946132333,2015-03-08,G
790155,Amadou Dia,2509,1420.1144478608076,2015-03-08,D
113383,Ike Opara,2509,1737.506131439285,2015-03-08,D
48926,Matt Besler,2509,1617.7950511754766,2015-03-08,D
111420,Seth Sinovic,2509,1576.3839160070536,2015-03-08,D
48956,Róger Espinoza,2509,1722.392874021663,2015-03-08,M
8845,Benny Feilhaber,2509,1613.4516253901018,2015-03-08,M
49318,Graham Zusi,2509,1711.6612163140967,2015-03-08,D
37097,Krisztián Németh,2509,1429.5206721863492,2015-03-08,F
149125,Bernardo Añor,2509,1311.027102830638,2015-03-08,D
224590,Dom Dwyer,2509,1494.1723798093751,2015-03-08,F
48839,Paulo Nagamura,2509,1336.28892076518,2015-03-08,M
48879,Jacob Peterson,2509,1391.9568731143484,2015-03-08,F
540112,Erik Palmer-Brown,2509,1335.1707855704667,2015-03-08,D
149300,Timothy Melia,2509,1680.292575014762,2015-03-08,G
149599,Jalil Anibaba,2509,1545.9373223920131,2015-03-08,D
350174,Jimmy Medranda,2509,1643.5228398558263,2015-03-08,M
790157,Connor Hallisey,2509,1398.961873636467,2015-03-08,M
21395,Luis Robles,2506,1678.273663341494,2015-03-08,G
548734,Chris Duvall,2506,1577.5664696305937,2015-03-08,D
16536,Ronald Zubar,2506,1481.1578049954296,2015-03-08,D
51610,Damien Perrinelle,2506,1605.7818932395458,2015-03-08,D
11797,Roy Miller,2506,1406.1616238507977,2015-03-08,D
38531,Dax McCarty,2506,1799.3426372987008,2015-03-08,"position    M
position    M
Name: 35, dtype: object"
48556,Felipe Martins,2506,1698.2524310980984,2015-03-08,"position    M
position    M
Name: 6, dtype: object"
1316,Lloyd Sam,2506,1467.2416641785514,2015-03-08,M
26194,Sacha Kljestan,2506,1604.620208219586,2015-03-08,M
47506,Mike Grella,2506,1539.6425252723066,2015-03-08,M
1124,Bradley Wright-Phillips,2506,1756.757242338153,2015-03-08,F
33824,Sal Zizzo,2506,1531.015978337724,2015-03-08,D
330485,Matthew Miazga,2506,1817.765810547071,2015-03-08,D
791884,Anatole Bertrand Abang,2506,1316.4493179648248,2015-03-08,F
48825,Kyle Reynish,2506,1308.9711878440353,2015-03-08,G
47846,Dane Richards,2506,1300.5205532421892,2015-03-08,M
790148,Sean Davis,2506,1780.7165010260085,2015-03-08,"position    M
position    M
Name: 25, dtype: object"
96907,Leonard Stolz,2506,1300.0,2015-03-08,
48774,Stefan Frei,22009,1900.53629674177,2015-03-09,"position    G
position    G
Name: 0, dtype: object"
10374,Tyrone Mears,22009,1544.4069305904568,2015-03-09,D
48777,Brad Evans,22009,1500.7933641319291,2015-03-09,D
12742,Chad Marshall,22009,1790.774781817626,2015-03-09,D
11366,Leonardo González,22009,1315.6781718154214,2015-03-09,D
48823,Marco Pappa,22009,1373.1378445539362,2015-03-09,F
365284,Michael Azira,22009,1462.258923098497,2015-03-09,M
11321,Gonzalo Pineda,22009,1366.781480847011,2015-03-09,M
133747,Lamar Neagle,22009,1372.9158985317642,2015-03-09,M
12743,Clint Dempsey,22009,1578.2485891565034,2015-03-09,M
2065,Obafemi Martins,22009,1432.2577325435584,2015-03-09,F
249745,Andy Rose,22009,1389.370833914439,2015-03-09,D
539956,Aaron Kovar,22009,1404.6986450366117,2015-03-09,M
790171,Cristian Roldán,22009,1963.9487383606925,2015-03-09,"position    M
position    M
Name: 5, dtype: object"
35711,Troy Perkins,22009,1291.6562546940183,2015-03-09,G
132964,Zach Scott,22009,1356.9368698331848,2015-03-09,D
314052,Dylan Remick,22009,1451.138604035342,2015-03-09,D
48772,Chad Randall Barrett,22009,1297.5381210283508,2015-03-09,F
111424,Bobby Shuttleworth,2511,1451.5239324429874,2015-03-09,G
48891,Kevin Alston,2511,1307.9023768011723,2015-03-09,D
314152,Andrew Farrell,2511,1735.8886203321283,2015-03-09,D
8694,Jose Goncalves,2511,1386.2471431284166,2015-03-09,D
48850,Chris Tierney,2511,1497.4353961093225,2015-03-09,D
32170,Andy Dorman,2511,1322.2920518285453,2015-03-09,M
314154,Scott Caldwell,2511,1624.664228341469,2015-03-09,M
111293,Teal Bunbury,2511,1693.2185665527154,2015-03-09,F
224746,Kelyn Rowe,2511,1674.3605819229658,2015-03-09,M
149277,Diego Fagúndez,2511,1795.0183805616614,2015-03-09,"position    M
position    M
Name: 13, dtype: object"
139729,Juan Agudelo,2511,1462.690552156208,2015-03-09,F
24315,Daigo Kobayashi,2511,1324.4281800575163,2015-03-09,M
539952,Sean Okoli,2511,1328.074009653266,2015-03-09,F
539864,Steve Neumann,2511,1292.8148321248657,2015-03-09,M
48882,Brad Knighton,2511,1468.998518477414,2015-03-09,G
81830,Darrius Barnes,2511,1321.8097475334084,2015-03-09,D
314124,London Woodberry,2511,1408.3203275134229,2015-03-09,D
21374,Charlie Davies,2511,1381.043145140833,2015-03-09,F
539582,AJ Cochran,2508,1296.4544683284685,2015-03-13,D
48784,Nathan Sturgis,2508,1330.228643074773,2015-03-13,M
244027,Alexander López,2508,1317.043423158544,2015-03-13,M
539874,Pedro Ribeiro,52237,1298.0810763387474,2015-03-13,D
790162,Conor Donovan,52237,1299.814085336288,2015-03-13,D
790179,Cyle Larin,52237,1504.0533220628336,2015-03-13,"position    F
position    F
Name: 10, dtype: object"
319025,Alec Kann,2505,1441.589053551924,2015-03-14,G
149138,Justin Meram,2504,1668.090960132702,2015-03-14,M
314110,Kevan George,2504,1311.333307998728,2015-03-14,M
234890,Marky Delgado,7080,1858.351361420331,2015-03-14,"position    M
position    M
Name: 5, dtype: object"
787526,Kevin Ellis,2509,1413.0769369633088,2015-03-15,D
17066,Marcel de Jong,2509,1388.388029003145,2015-03-15,D
74718,Sony Mustivar,2509,1454.121951881031,2015-03-15,M
18533,Demar Phillips,5133,1386.9049240052077,2015-03-15,D
48569,Fred,39833,1297.124630975311,2015-03-15,M
48872,Ty Harden,21825,1301.1731519285568,2015-03-15,D
788217,Shay Facey,187643,1351.6523224264597,2015-03-15,D
14775,Lee Nguyen,2511,1693.9257702785007,2015-03-15,M
48842,Jeremy Hall,2511,1356.9471343273558,2015-03-15,M
47278,Diego Chará,22007,1843.02109750875,2015-03-15,"position    M
position    M
Name: 25, dtype: object"
539880,Taylor Peay,22007,1333.5369287958113,2015-03-15,D
2610,Mika Vayrynen,2513,1303.8463150793507,2015-03-15,M
791656,Tyler Rudy,2511,1300.0,2015-03-21,
42503,Romero,22006,1341.0046189860857,2015-03-21,M
578064,Jeremy Gagnon-Lapare,22006,1299.0712823341912,2015-03-21,M
273713,Wandrille Lefevre,22006,1348.6551533124375,2015-03-21,D
155730,Romario Williams,22006,1319.4794249668178,2015-03-21,F
791654,Eric Ayuk,39833,1280.661085402476,2015-03-21,M
13858,Brian Carroll,39833,1372.6107738409085,2015-03-21,M
174733,Dzenan Catic,39833,1300.0,2015-03-21,
539394,Jesse González,2512,1594.5752704168938,2015-03-21,G
154745,Je-Vaughn Watson,2512,1332.8858786810429,2015-03-21,D
174961,Juan Ramírez,2510,1302.3882539286149,2015-03-21,M
149295,Zac MacMath,2510,1686.7808518271286,2015-03-21,"position    G
position    G
Name: 0, dtype: object"
539366,Jared Watts,2510,1364.611789468588,2015-03-21,D
792579,Ben Newnam,2510,1301.694961077577,2015-03-21,D
48884,Nick LaBrocca,2510,1300.4759467241106,2015-03-21,M
358898,Kianz Froese,22010,1301.7536528732662,2015-03-21,F
790144,Tim Parker,22010,1635.6291037092933,2015-03-21,D
149008,Servando Carrasco,2509,1448.4311153775657,2015-03-22,M
48901,Edson Buddle,2513,1294.2294236684816,2015-03-22,F
790562,Ignacio Maganto,2513,1300.0570922131585,2015-03-22,M
353882,Kemar Lawrence,2506,1664.3779087818154,2015-03-22,D
241380,Karl Ouimette,2506,1294.8739624798418,2015-03-22,D
224728,Connor Lade,2506,1545.0241026809472,2015-03-22,D
313992,Taylor Kemp,2502,1403.6059206330935,2015-03-22,D
35837,Clarence Goodson,21825,1416.0241180825028,2015-03-22,D
255219,David Accam,2505,1492.9014082153014,2015-03-22,M
113965,Mike Fucito,21825,1300.0,2015-03-28,
2028,Marco Donadel,22006,1483.7011619609736,2015-03-28,M
273741,Anthony Jackson-Hamel,22006,1325.618959712655,2015-03-28,F
790177,Tyler Turner,52237,1286.8566367792848,2015-03-28,D
110851,Danny Mwanga,52237,1297.2108234489197,2015-03-28,F
790181,Tommy Redding,52237,1335.0925135683217,2015-03-28,D
790178,Harrison Heath,52237,1284.690346980295,2015-03-28,M
112631,Tony Taylor,187643,1307.7018968425527,2015-03-28,F
